log_name,tag,hidden_size,hidden_layers,epochs,batch_size,train_loss,train_acc,val_loss,val_acc
"2024-05-13_13:55:27_bs=32,e=20,hl=4,hs=256",depth_and_size_experimentation,256,4,18,32,0.3806512518969793,0.8578095436096191,0.6276216486067999,0.822952389717102
"2024-05-13_13:55:27_bs=32,e=20,hl=4,hs=256",depth_and_size_experimentation,256,4,19,32,0.3858372110620378,0.8558412790298462,0.5052910239242372,0.8425238132476807
"2024-05-13_13:55:27_bs=32,e=20,hl=4,hs=256",depth_and_size_experimentation,256,4,20,32,0.3635215285581256,0.8633650541305542,0.5190502104078021,0.8293809294700623
"2024-05-13_13:57:08_bs=128,e=20,hl=1,hs=32",depth_and_size_experimentation,32,1,1,128,2.2393002198764256,0.3992063403129577,1.2921649127687729,0.6142380833625793
"2024-05-13_13:57:08_bs=128,e=20,hl=1,hs=32",depth_and_size_experimentation,32,1,2,128,1.1445817725469196,0.6412063241004944,1.0620392525536673,0.6453333497047424
"2024-05-13_13:57:08_bs=128,e=20,hl=1,hs=32",depth_and_size_experimentation,32,1,3,128,1.0031323793729146,0.6693651080131531,0.9823087167285738,0.6769999861717224
"2024-05-13_13:57:08_bs=128,e=20,hl=1,hs=32",depth_and_size_experimentation,32,1,4,128,0.9207670885267712,0.6829841136932373,0.9157972483862014,0.6744762063026428
"2024-05-13_13:57:08_bs=128,e=20,hl=1,hs=32",depth_and_size_experimentation,32,1,5,128,0.8707993390862904,0.6889206171035767,0.8698446570123946,0.6923333406448364
"2024-05-13_13:57:08_bs=128,e=20,hl=1,hs=32",depth_and_size_experimentation,32,1,6,128,0.8248679675904531,0.6970158815383911,0.834628823257628,0.6916666626930237
"2024-05-13_13:57:08_bs=128,e=20,hl=1,hs=32",depth_and_size_experimentation,32,1,7,128,0.7864701349167597,0.7054920792579651,0.8159103170803615,0.6990952491760254
"2024-05-13_13:57:08_bs=128,e=20,hl=1,hs=32",depth_and_size_experimentation,32,1,8,128,0.7642979877335685,0.7079365253448486,0.8207612860770452,0.6976666450500488
"2024-05-13_13:57:08_bs=128,e=20,hl=1,hs=32",depth_and_size_experimentation,32,1,9,128,0.7289636550290244,0.7164762020111084,0.756384873231252,0.7107619047164917
"2024-05-13_13:57:08_bs=128,e=20,hl=1,hs=32",depth_and_size_experimentation,32,1,10,128,0.7121754504082695,0.7176507711410522,0.7480109379859198,0.7101428508758545
"2024-05-13_13:57:08_bs=128,e=20,hl=1,hs=32",depth_and_size_experimentation,32,1,11,128,0.7021380717565143,0.7202222347259521,0.7517327897094545,0.7106190323829651
"2024-05-13_13:57:08_bs=128,e=20,hl=1,hs=32",depth_and_size_experimentation,32,1,12,128,0.687843729019165,0.7226032018661499,0.7469530877612885,0.7115238308906555
"2024-05-13_13:57:08_bs=128,e=20,hl=1,hs=32",depth_and_size_experimentation,32,1,13,128,0.690654382754886,0.7200952172279358,0.755479647908892,0.7067142724990845
"2024-05-13_13:57:08_bs=128,e=20,hl=1,hs=32",depth_and_size_experimentation,32,1,14,128,0.6777265175107926,0.7231746315956116,0.7611125436510359,0.7049523591995239
"2024-05-13_13:57:08_bs=128,e=20,hl=1,hs=32",depth_and_size_experimentation,32,1,15,128,0.6739095109152415,0.7253333330154419,0.759408205645425,0.7099047899246216
"2024-05-13_13:57:08_bs=128,e=20,hl=1,hs=32",depth_and_size_experimentation,32,1,16,128,0.6632652960126362,0.7276825308799744,0.7530039781502315,0.7156190276145935
"2024-05-13_13:57:08_bs=128,e=20,hl=1,hs=32",depth_and_size_experimentation,32,1,17,128,0.672413646168179,0.7251111268997192,0.7135332890692211,0.7200952172279358
"2024-05-13_13:57:08_bs=128,e=20,hl=1,hs=32",depth_and_size_experimentation,32,1,18,128,0.6554722601269919,0.7281904816627502,0.7990879300662449,0.6969047784805298
"2024-05-13_13:57:08_bs=128,e=20,hl=1,hs=32",depth_and_size_experimentation,32,1,19,128,0.681247908599793,0.721396803855896,0.7278836364291963,0.7146190404891968
"2024-05-13_13:57:08_bs=128,e=20,hl=1,hs=32",depth_and_size_experimentation,32,1,20,128,0.6579578582899911,0.729968249797821,0.7174029392287845,0.7192381024360657
"2024-05-13_13:57:31_bs=128,e=20,hl=1,hs=64",depth_and_size_experimentation,64,1,1,128,2.353018239278642,0.5702539682388306,0.9893677531651088,0.6740000247955322
"2024-05-13_13:57:31_bs=128,e=20,hl=1,hs=64",depth_and_size_experimentation,64,1,2,128,0.8441842436487712,0.7029523849487305,0.8162869241691771,0.7249047756195068
"2024-05-13_13:57:31_bs=128,e=20,hl=1,hs=64",depth_and_size_experimentation,64,1,3,128,0.7367660095275395,0.7343491911888123,0.7522053938820249,0.7332857251167297
"2024-05-13_13:57:31_bs=128,e=20,hl=1,hs=64",depth_and_size_experimentation,64,1,4,128,0.6728475416349986,0.7522857189178467,0.6916816808552969,0.7477142810821533
"2024-05-13_13:57:31_bs=128,e=20,hl=1,hs=64",depth_and_size_experimentation,64,1,5,128,0.6464371279496995,0.759936511516571,0.6958609649567377,0.7547619342803955
"2024-05-13_13:57:31_bs=128,e=20,hl=1,hs=64",depth_and_size_experimentation,64,1,6,128,0.6146520790145511,0.7739999890327454,0.6415849371637616,0.7675238251686096
"2024-05-13_13:57:31_bs=128,e=20,hl=1,hs=64",depth_and_size_experimentation,64,1,7,128,0.5926636698302769,0.7826349139213562,0.659761855715797,0.7663809657096863
"2024-05-13_13:57:31_bs=128,e=20,hl=1,hs=64",depth_and_size_experimentation,64,1,8,128,0.5764663493444049,0.789460301399231,0.7265669192586627,0.7447142601013184
"2024-05-13_13:57:31_bs=128,e=20,hl=1,hs=64",depth_and_size_experimentation,64,1,9,128,0.5788821111255222,0.7879365086555481,0.6245777746155149,0.7786190509796143
"2024-05-13_13:57:31_bs=128,e=20,hl=1,hs=64",depth_and_size_experimentation,64,1,10,128,0.5596927170185816,0.7958095073699951,0.6189445571218218,0.7848095297813416
"2024-05-13_13:57:31_bs=128,e=20,hl=1,hs=64",depth_and_size_experimentation,64,1,11,128,0.5539650216481042,0.7973015904426575,0.6378700132256463,0.7810476422309875
"2024-05-13_13:57:31_bs=128,e=20,hl=1,hs=64",depth_and_size_experimentation,64,1,12,128,0.555725881603029,0.7987619042396545,0.6032947511672974,0.788095235824585
"2024-05-13_13:57:31_bs=128,e=20,hl=1,hs=64",depth_and_size_experimentation,64,1,13,128,0.5480481229736691,0.7988571524620056,0.6394945172582354,0.7745237946510315
"2024-05-13_13:57:31_bs=128,e=20,hl=1,hs=64",depth_and_size_experimentation,64,1,14,128,0.5472471719507187,0.8004444241523743,0.6333911783127558,0.7703333497047424
"2024-05-13_13:57:31_bs=128,e=20,hl=1,hs=64",depth_and_size_experimentation,64,1,15,128,0.5422004945618766,0.8008571267127991,0.6522930717468262,0.7797619104385376
"2024-05-13_13:57:31_bs=128,e=20,hl=1,hs=64",depth_and_size_experimentation,64,1,16,128,0.5488139456794375,0.799746036529541,0.6564606226966495,0.7611904740333557
"2024-05-13_13:57:31_bs=128,e=20,hl=1,hs=64",depth_and_size_experimentation,64,1,17,128,0.5286218246353998,0.8067936301231384,0.6812117033458891,0.7657619118690491
"2024-05-13_13:57:31_bs=128,e=20,hl=1,hs=64",depth_and_size_experimentation,64,1,18,128,0.5356875497045971,0.8057777881622314,0.6386752728507632,0.7783809304237366
"2024-05-13_13:57:31_bs=128,e=20,hl=1,hs=64",depth_and_size_experimentation,64,1,19,128,0.5362901800057245,0.8056190609931946,0.6085918079728172,0.7909523844718933
"2024-05-13_13:57:31_bs=128,e=20,hl=1,hs=64",depth_and_size_experimentation,64,1,20,128,0.5197886741956075,0.811904788017273,0.6240739189329602,0.7912856936454773
"2024-05-13_13:57:55_bs=128,e=20,hl=1,hs=128",depth_and_size_experimentation,128,1,1,128,1.9992195770172845,0.6622856855392456,0.7424319331759498,0.7321904897689819
"2024-05-13_13:57:55_bs=128,e=20,hl=1,hs=128",depth_and_size_experimentation,128,1,2,128,0.6967393897525848,0.748634934425354,0.6580478500638689,0.7602381110191345
"2024-05-13_13:57:55_bs=128,e=20,hl=1,hs=128",depth_and_size_experimentation,128,1,3,128,0.6058683632366241,0.777999997138977,0.6190715918995086,0.7729523777961731
"2024-05-13_13:57:55_bs=128,e=20,hl=1,hs=128",depth_and_size_experimentation,128,1,4,128,0.5697917392972915,0.7900635004043579,0.6369677942537126,0.7666666507720947
"2024-05-13_13:57:55_bs=128,e=20,hl=1,hs=128",depth_and_size_experimentation,128,1,5,128,0.5574067304550655,0.7910476326942444,0.7004022918655759,0.7474285960197449
"2024-05-13_13:57:55_bs=128,e=20,hl=1,hs=128",depth_and_size_experimentation,128,1,6,128,0.5771396991790287,0.7795555591583252,0.5885698707784925,0.7891904711723328
"2024-05-13_13:57:55_bs=128,e=20,hl=1,hs=128",depth_and_size_experimentation,128,1,7,128,0.5291234457379296,0.8032698631286621,0.5805470997038342,0.7913809418678284
"2024-05-13_13:57:55_bs=128,e=20,hl=1,hs=128",depth_and_size_experimentation,128,1,8,128,0.5115298585096995,0.8080000281333923,0.5773551988601685,0.7908571362495422
"2024-05-13_13:57:55_bs=128,e=20,hl=1,hs=128",depth_and_size_experimentation,128,1,9,128,0.4910468308301199,0.8145396709442139,0.6304180004369645,0.7924285531044006
"2024-05-13_13:57:55_bs=128,e=20,hl=1,hs=128",depth_and_size_experimentation,128,1,10,128,0.500120405443131,0.8147618770599365,0.5602807242756798,0.8047618865966797
"2024-05-13_13:57:55_bs=128,e=20,hl=1,hs=128",depth_and_size_experimentation,128,1,11,128,0.4811711564442468,0.8190476298332214,0.5823940137681507,0.7984762191772461
"2024-05-13_13:57:55_bs=128,e=20,hl=1,hs=128",depth_and_size_experimentation,128,1,12,128,0.4807584558479369,0.8217142820358276,0.5603473638807024,0.8064285516738892
"2024-05-13_13:57:55_bs=128,e=20,hl=1,hs=128",depth_and_size_experimentation,128,1,13,128,0.4653341709734901,0.8277778029441833,0.581658681279137,0.7996190190315247
"2024-05-13_13:57:55_bs=128,e=20,hl=1,hs=128",depth_and_size_experimentation,128,1,14,128,0.4712657306307838,0.8258095383644104,0.5900553964007469,0.8010952472686768
"2024-05-13_13:57:55_bs=128,e=20,hl=1,hs=128",depth_and_size_experimentation,128,1,15,128,0.4957277674485766,0.8126984238624573,0.5668170748211089,0.8027142882347107
"2024-05-13_13:57:55_bs=128,e=20,hl=1,hs=128",depth_and_size_experimentation,128,1,16,128,0.4581121321254306,0.8302222490310669,0.5801615318797884,0.801714301109314
"2024-05-13_13:57:55_bs=128,e=20,hl=1,hs=128",depth_and_size_experimentation,128,1,17,128,0.4671864007692488,0.8260317444801331,0.5887258323629697,0.805904746055603
"2024-05-13_13:57:55_bs=128,e=20,hl=1,hs=128",depth_and_size_experimentation,128,1,18,128,0.4590324701165396,0.8309206366539001,0.6240459912050338,0.7974761724472046
"2024-05-13_13:57:55_bs=128,e=20,hl=1,hs=128",depth_and_size_experimentation,128,1,19,128,0.4689880002188304,0.8265079259872437,0.6357439760480609,0.7773809432983398
"2024-05-13_13:57:55_bs=128,e=20,hl=1,hs=128",depth_and_size_experimentation,128,1,20,128,0.4595665043346466,0.8279047608375549,0.5762625853334155,0.807285726070404
"2024-05-13_13:58:20_bs=128,e=20,hl=1,hs=256",depth_and_size_experimentation,256,1,1,128,3.2462685077682374,0.6639047861099243,0.7260284283047631,0.7410476207733154
"2024-05-13_13:58:20_bs=128,e=20,hl=1,hs=256",depth_and_size_experimentation,256,1,2,128,0.6681439167204357,0.7603174448013306,0.6846837587356568,0.7536190748214722
"2024-05-13_13:58:20_bs=128,e=20,hl=1,hs=256",depth_and_size_experimentation,256,1,3,128,0.5946756368364606,0.7820000052452087,0.5852911879221598,0.7891428470611572
"2024-05-13_13:58:20_bs=128,e=20,hl=1,hs=256",depth_and_size_experimentation,256,1,4,128,0.5502984942330255,0.7982539534568787,0.6034494437830789,0.772428572177887
"2024-05-13_13:58:20_bs=128,e=20,hl=1,hs=256",depth_and_size_experimentation,256,1,5,128,0.5264756716395181,0.8032380938529968,0.6264305354527064,0.7698095440864563
"2024-05-13_13:58:20_bs=128,e=20,hl=1,hs=256",depth_and_size_experimentation,256,1,6,128,0.5001962549421523,0.8139047622680664,0.5896291858355204,0.7910952568054199
"2024-05-13_13:58:20_bs=128,e=20,hl=1,hs=256",depth_and_size_experimentation,256,1,7,128,0.4828473549418979,0.819523811340332,0.5779576473236084,0.7980476021766663
"2024-05-13_13:58:20_bs=128,e=20,hl=1,hs=256",depth_and_size_experimentation,256,1,8,128,0.4836936307473788,0.819428563117981,0.5790895547185625,0.7890475988388062
"2024-05-13_13:58:20_bs=128,e=20,hl=1,hs=256",depth_and_size_experimentation,256,1,9,128,0.4722283128405374,0.8251428604125977,0.5686320337851842,0.7965714335441589
"2024-05-13_13:58:20_bs=128,e=20,hl=1,hs=256",depth_and_size_experimentation,256,1,10,128,0.465733348922124,0.8275238275527954,0.5662055327154342,0.7993809580802917
"2024-05-13_13:58:20_bs=128,e=20,hl=1,hs=256",depth_and_size_experimentation,256,1,11,128,0.4678245951031882,0.8258730173110962,0.5622290224574861,0.807285726070404
"2024-05-13_13:58:20_bs=128,e=20,hl=1,hs=256",depth_and_size_experimentation,256,1,12,128,0.4608604758429149,0.8280317187309265,0.6618873141379583,0.7777618765830994
"2024-05-13_13:58:20_bs=128,e=20,hl=1,hs=256",depth_and_size_experimentation,256,1,13,128,0.4688019087276761,0.8250793814659119,0.5623618684496199,0.8057143092155457
"2024-05-13_13:58:20_bs=128,e=20,hl=1,hs=256",depth_and_size_experimentation,256,1,14,128,0.4615768435531192,0.8274602890014648,0.5516209284010387,0.8100476264953613
"2024-05-13_13:58:20_bs=128,e=20,hl=1,hs=256",depth_and_size_experimentation,256,1,15,128,0.4366602027151319,0.8390476107597351,0.5814202933538528,0.8081428408622742
"2024-05-13_13:58:20_bs=128,e=20,hl=1,hs=256",depth_and_size_experimentation,256,1,16,128,0.4366543833906688,0.838190495967865,0.6114779917853219,0.7967143058776855
"2024-05-13_13:58:20_bs=128,e=20,hl=1,hs=256",depth_and_size_experimentation,256,1,17,128,0.4361919801396037,0.8393650650978088,0.5749359075001308,0.804190456867218
"2024-05-13_13:58:20_bs=128,e=20,hl=1,hs=256",depth_and_size_experimentation,256,1,18,128,0.4418817842763567,0.8356508016586304,0.5881291405814034,0.8108571171760559
"2024-05-13_13:58:20_bs=128,e=20,hl=1,hs=256",depth_and_size_experimentation,256,1,19,128,0.4307949364828685,0.8380317687988281,0.584890297526405,0.8087618947029114
"2024-05-13_13:58:20_bs=128,e=20,hl=1,hs=256",depth_and_size_experimentation,256,1,20,128,0.4387827737369235,0.8370158672332764,0.5873568064371745,0.8121904730796814
"2024-05-13_13:58:50_bs=128,e=20,hl=2,hs=32",depth_and_size_experimentation,32,2,1,128,1.2238664467751037,0.6142222285270691,0.7848327580860683,0.7034761905670166
"2024-05-13_13:58:50_bs=128,e=20,hl=2,hs=32",depth_and_size_experimentation,32,2,2,128,0.7361079928118085,0.7290475964546204,0.791399603207906,0.7153333425521851
"2024-05-13_13:58:50_bs=128,e=20,hl=2,hs=32",depth_and_size_experimentation,32,2,3,128,0.6653873916050744,0.75685715675354,0.7667724359262558,0.7144761681556702
"2024-05-13_13:58:50_bs=128,e=20,hl=2,hs=32",depth_and_size_experimentation,32,2,4,128,0.6422651695107657,0.7645396590232849,0.6385038648332868,0.767380952835083
"2024-05-13_13:58:50_bs=128,e=20,hl=2,hs=32",depth_and_size_experimentation,32,2,5,128,0.5932769600588178,0.7814920544624329,0.6402695535478138,0.7634761929512024
"2024-05-13_13:58:50_bs=128,e=20,hl=2,hs=32",depth_and_size_experimentation,32,2,6,128,0.5901921581957076,0.7825079560279846,0.6144951438903808,0.7789523601531982
"2024-05-13_13:58:50_bs=128,e=20,hl=2,hs=32",depth_and_size_experimentation,32,2,7,128,0.5687677245102232,0.7923492193222046,0.6121674748034704,0.7778571248054504
"2024-05-13_13:58:50_bs=128,e=20,hl=2,hs=32",depth_and_size_experimentation,32,2,8,128,0.5624615678219568,0.7936190366744995,0.6394743978636606,0.7753809690475464
"2024-05-13_13:58:50_bs=128,e=20,hl=2,hs=32",depth_and_size_experimentation,32,2,9,128,0.5411894328480675,0.8015872836112976,0.5997715808096387,0.7825238108634949
"2024-05-13_13:58:50_bs=128,e=20,hl=2,hs=32",depth_and_size_experimentation,32,2,10,128,0.5347263650288657,0.8026984333992004,0.6059176603498913,0.7808571457862854
"2024-05-13_13:58:50_bs=128,e=20,hl=2,hs=32",depth_and_size_experimentation,32,2,11,128,0.5289800970819262,0.808984100818634,0.6125456986200242,0.7832857370376587
"2024-05-13_13:58:50_bs=128,e=20,hl=2,hs=32",depth_and_size_experimentation,32,2,12,128,0.5202208588312542,0.8109841346740723,0.5826240508669899,0.79323810338974
"2024-05-13_13:58:50_bs=128,e=20,hl=2,hs=32",depth_and_size_experimentation,32,2,13,128,0.516061277306269,0.8098412752151489,0.5771013357071649,0.797428548336029
"2024-05-13_13:58:50_bs=128,e=20,hl=2,hs=32",depth_and_size_experimentation,32,2,14,128,0.5088583295610216,0.8129841089248657,0.6196135694867089,0.7789999842643738
"2024-05-13_13:58:50_bs=128,e=20,hl=2,hs=32",depth_and_size_experimentation,32,2,15,128,0.503011495662114,0.814730167388916,0.5848963898250035,0.7964761853218079
"2024-05-13_13:58:50_bs=128,e=20,hl=2,hs=32",depth_and_size_experimentation,32,2,16,128,0.5022599675541832,0.812666654586792,0.5668440451054346,0.8044285774230957
"2024-05-13_13:58:50_bs=128,e=20,hl=2,hs=32",depth_and_size_experimentation,32,2,17,128,0.4892100443215597,0.8195555806159973,0.5637758277597882,0.7981904745101929
"2024-05-13_13:58:50_bs=128,e=20,hl=2,hs=32",depth_and_size_experimentation,32,2,18,128,0.4815381985089135,0.822952389717102,0.5450881208919344,0.8068095445632935
"2024-05-13_13:58:50_bs=128,e=20,hl=2,hs=32",depth_and_size_experimentation,32,2,19,128,0.4757578621364775,0.8252063393592834,0.5671632189977737,0.8059999942779541
"2024-05-13_13:58:50_bs=128,e=20,hl=2,hs=32",depth_and_size_experimentation,32,2,20,128,0.4721648488423181,0.8239047527313232,0.5760769991874695,0.80009526014328
"2024-05-13_13:59:14_bs=128,e=20,hl=2,hs=64",depth_and_size_experimentation,64,2,1,128,1.2041002817456683,0.661809504032135,0.7422197776749021,0.724142849445343
"2024-05-13_13:59:14_bs=128,e=20,hl=2,hs=64",depth_and_size_experimentation,64,2,2,128,0.6651990285941533,0.7536507844924927,0.6359474780218942,0.7648571133613586
"2024-05-13_13:59:14_bs=128,e=20,hl=2,hs=64",depth_and_size_experimentation,64,2,3,128,0.6093340342158363,0.7767301797866821,0.6471959361575899,0.7651904821395874
"2024-05-13_13:59:14_bs=128,e=20,hl=2,hs=64",depth_and_size_experimentation,64,2,4,128,0.5683044024970796,0.7937777638435364,0.7187927893229893,0.737761914730072
"2024-05-13_13:59:14_bs=128,e=20,hl=2,hs=64",depth_and_size_experimentation,64,2,5,128,0.5423199610785833,0.7996190190315247,0.5992638347262428,0.7861904501914978
"2024-05-13_13:59:14_bs=128,e=20,hl=2,hs=64",depth_and_size_experimentation,64,2,6,128,0.5239617821753971,0.8084126710891724,0.6197208310535975,0.7794761657714844
"2024-05-13_13:59:14_bs=128,e=20,hl=2,hs=64",depth_and_size_experimentation,64,2,7,128,0.5114253882037268,0.8106666803359985,0.6193856726373945,0.7804285883903503
"2024-05-13_13:59:14_bs=128,e=20,hl=2,hs=64",depth_and_size_experimentation,64,2,8,128,0.4943050104398576,0.8182857036590576,0.5596104790710268,0.7971428632736206
"2024-05-13_13:59:14_bs=128,e=20,hl=2,hs=64",depth_and_size_experimentation,64,2,9,128,0.4786374990448119,0.8248888850212097,0.6629348164967128,0.7625238299369812
"2024-05-13_13:59:14_bs=128,e=20,hl=2,hs=64",depth_and_size_experimentation,64,2,10,128,0.4932531885419573,0.8166031837463379,0.6086480475891204,0.7918094992637634
"2024-05-13_13:59:14_bs=128,e=20,hl=2,hs=64",depth_and_size_experimentation,64,2,11,128,0.4759287077093881,0.822952389717102,0.5612327832721529,0.8027619123458862
"2024-05-13_13:59:14_bs=128,e=20,hl=2,hs=64",depth_and_size_experimentation,64,2,12,128,0.4505439262465825,0.83304762840271,0.6086595340853646,0.7841904759407043
"2024-05-13_13:59:14_bs=128,e=20,hl=2,hs=64",depth_and_size_experimentation,64,2,13,128,0.449359447119728,0.8338730335235596,0.6582765139511654,0.772857129573822
"2024-05-13_13:59:14_bs=128,e=20,hl=2,hs=64",depth_and_size_experimentation,64,2,14,128,0.4434895238838499,0.8346984386444092,0.5608710444129649,0.8072381019592285
"2024-05-13_13:59:14_bs=128,e=20,hl=2,hs=64",depth_and_size_experimentation,64,2,15,128,0.4322471768250541,0.8403491973876953,0.5305576295171465,0.8172380924224854
"2024-05-13_13:59:14_bs=128,e=20,hl=2,hs=64",depth_and_size_experimentation,64,2,16,128,0.4409310637873316,0.8352063298225403,0.571175911074593,0.809238076210022
"2024-05-13_13:59:14_bs=128,e=20,hl=2,hs=64",depth_and_size_experimentation,64,2,17,128,0.4177367721285139,0.843999981880188,0.5453990852038065,0.813619077205658
"2024-05-13_13:59:14_bs=128,e=20,hl=2,hs=64",depth_and_size_experimentation,64,2,18,128,0.4176943931636356,0.8449841141700745,0.560733088402521,0.8137142658233643
"2024-05-13_13:59:14_bs=128,e=20,hl=2,hs=64",depth_and_size_experimentation,64,2,19,128,0.4152715650872579,0.8458095192909241,0.5563895587183181,0.814380943775177
"2024-05-13_13:59:14_bs=128,e=20,hl=2,hs=64",depth_and_size_experimentation,64,2,20,128,0.40219061816874,0.849841296672821,0.5425275356428964,0.8171428442001343
"2024-05-13_13:59:39_bs=128,e=20,hl=2,hs=128",depth_and_size_experimentation,128,2,1,128,1.2691639032590958,0.6835238337516785,0.6614412561598279,0.7556190490722656
"2024-05-13_13:59:39_bs=128,e=20,hl=2,hs=128",depth_and_size_experimentation,128,2,2,128,0.6320528490619054,0.7708571553230286,0.6195108541306995,0.7760000228881836
"2024-05-13_13:59:39_bs=128,e=20,hl=2,hs=128",depth_and_size_experimentation,128,2,3,128,0.5688769531174311,0.7919047474861145,0.579845483149801,0.7891904711723328
"2024-05-13_13:59:39_bs=128,e=20,hl=2,hs=128",depth_and_size_experimentation,128,2,4,128,0.5283964043155549,0.8046031594276428,0.5981184414454869,0.7829523682594299
"2024-05-13_13:59:39_bs=128,e=20,hl=2,hs=128",depth_and_size_experimentation,128,2,5,128,0.5195329574441153,0.8098095059394836,0.5382268213658106,0.8031904697418213
"2024-05-13_13:59:39_bs=128,e=20,hl=2,hs=128",depth_and_size_experimentation,128,2,6,128,0.4861314382553101,0.8222857117652893,0.5428068062861761,0.7940952181816101
"2024-05-13_13:59:39_bs=128,e=20,hl=2,hs=128",depth_and_size_experimentation,128,2,7,128,0.474344465791233,0.8252698183059692,0.6108861622469766,0.7909047603607178
"2024-05-13_13:59:39_bs=128,e=20,hl=2,hs=128",depth_and_size_experimentation,128,2,8,128,0.4654569408477298,0.8268571496009827,0.6194697902656737,0.7767618894577026
"2024-05-13_13:59:39_bs=128,e=20,hl=2,hs=128",depth_and_size_experimentation,128,2,9,128,0.4537527600659264,0.8318095207214355,0.5452058093207223,0.806857168674469
"2024-05-13_13:59:39_bs=128,e=20,hl=2,hs=128",depth_and_size_experimentation,128,2,10,128,0.4409713393884992,0.8371745944023132,0.5781318177268618,0.799047589302063
"2024-05-13_13:59:39_bs=128,e=20,hl=2,hs=128",depth_and_size_experimentation,128,2,11,128,0.4296061546821443,0.8404126763343811,0.5400604057425544,0.8146190643310547
"2024-05-13_13:59:39_bs=128,e=20,hl=2,hs=128",depth_and_size_experimentation,128,2,12,128,0.4157747799858214,0.845714271068573,0.5387044416722797,0.8186190724372864
"2024-05-13_13:59:39_bs=128,e=20,hl=2,hs=128",depth_and_size_experimentation,128,2,13,128,0.4119010058054848,0.8479365110397339,0.5200881975945972,0.819857120513916
"2024-05-13_13:59:39_bs=128,e=20,hl=2,hs=128",depth_and_size_experimentation,128,2,14,128,0.393872536644103,0.8526031970977783,0.5085759659437906,0.8238095045089722
"2024-05-13_13:59:39_bs=128,e=20,hl=2,hs=128",depth_and_size_experimentation,128,2,15,128,0.3896060321595934,0.8542222380638123,0.5925332893644061,0.8052380681037903
"2024-05-13_13:59:39_bs=128,e=20,hl=2,hs=128",depth_and_size_experimentation,128,2,16,128,0.3895426283942328,0.8553650975227356,0.5617514756747655,0.7995238304138184
"2024-05-13_13:59:39_bs=128,e=20,hl=2,hs=128",depth_and_size_experimentation,128,2,17,128,0.3858732752270168,0.855301558971405,0.505189418384007,0.8271904587745667
"2024-05-13_13:59:39_bs=128,e=20,hl=2,hs=128",depth_and_size_experimentation,128,2,18,128,0.3764027114671374,0.8582857251167297,0.558912830988566,0.8099047541618347
"2024-05-13_13:59:39_bs=128,e=20,hl=2,hs=128",depth_and_size_experimentation,128,2,19,128,0.3814101825895764,0.8574603199958801,0.5086786644799369,0.8308571577072144
"2024-05-13_13:59:39_bs=128,e=20,hl=2,hs=128",depth_and_size_experimentation,128,2,20,128,0.3651741739237119,0.862063467502594,0.5306330011912754,0.8265237808227539
"2024-05-13_14:00:06_bs=128,e=20,hl=2,hs=256",depth_and_size_experimentation,256,2,1,128,1.407101536538866,0.6808571219444275,0.6477422201236089,0.7571428418159485
"2024-05-13_14:00:06_bs=128,e=20,hl=2,hs=256",depth_and_size_experimentation,256,2,2,128,0.6114435643619961,0.7736825346946716,0.5950970526649838,0.7777618765830994
"2024-05-13_14:00:06_bs=128,e=20,hl=2,hs=256",depth_and_size_experimentation,256,2,3,128,0.5621289150147211,0.7917777895927429,0.5530145464851742,0.7921428680419922
"2024-05-13_14:00:06_bs=128,e=20,hl=2,hs=256",depth_and_size_experimentation,256,2,4,128,0.5271732723902143,0.8059999942779541,0.557530726205735,0.7948095202445984
"2024-05-13_14:00:06_bs=128,e=20,hl=2,hs=256",depth_and_size_experimentation,256,2,5,128,0.4945776178893589,0.8148888945579529,0.5166474310784113,0.8141428828239441
"2024-05-13_14:00:06_bs=128,e=20,hl=2,hs=256",depth_and_size_experimentation,256,2,6,128,0.4722903751078106,0.8234603404998779,0.5762261466752915,0.796999990940094
"2024-05-13_14:00:06_bs=128,e=20,hl=2,hs=256",depth_and_size_experimentation,256,2,7,128,0.46009969810834,0.8279047608375549,0.5639299202873593,0.7941428422927856
"2024-05-13_14:00:06_bs=128,e=20,hl=2,hs=256",depth_and_size_experimentation,256,2,8,128,0.4410725337739974,0.8346666693687439,0.5125395320483617,0.8181904554367065
"2024-05-13_14:00:06_bs=128,e=20,hl=2,hs=256",depth_and_size_experimentation,256,2,9,128,0.4360002192353445,0.8373968005180359,0.5280360029581047,0.819095253944397
"2024-05-13_14:00:06_bs=128,e=20,hl=2,hs=256",depth_and_size_experimentation,256,2,10,128,0.4184870689066629,0.8435872793197632,0.5352353041853224,0.8085238337516785
"2024-05-13_14:00:06_bs=128,e=20,hl=2,hs=256",depth_and_size_experimentation,256,2,11,128,0.4078389489915636,0.8491111397743225,0.581340245065235,0.8011904954910278
"2024-05-13_14:00:06_bs=128,e=20,hl=2,hs=256",depth_and_size_experimentation,256,2,12,128,0.4226629606807042,0.8419047594070435,0.5467081654469172,0.8003333210945129
"2024-05-13_14:00:06_bs=128,e=20,hl=2,hs=256",depth_and_size_experimentation,256,2,13,128,0.3963500366210937,0.8528571724891663,0.4927817114761897,0.8253809809684753
"2024-05-13_14:00:06_bs=128,e=20,hl=2,hs=256",depth_and_size_experimentation,256,2,14,128,0.3774804043959057,0.8582539558410645,0.4703246670791081,0.8355714082717896
